author,bvid,aid,mid,created,length,comment,description,pic,play,subtitle,title
DJI大疆创新,BV1dW411Y7Q4,18675629,232472043,1516783492,01:24,2,“御”Mavic Air 的智能跟随有着更高的跟随精度；无论跑动、跳跃、骑行，还是与“御”Mavic Air 距离较近的目标都可成功跟随；且跟随过程中，“御”Mavic Air 还可智能识别目标姿态变化，跟丢情况大幅下降。,https://i1.hdslb.com/bfs/archive/4fa6fcf6b112a4d0567fdd6c87f544fc2d3c820e.jpg,2905,,“御”Mavic Air系列教学视频-智能跟随
DJI大疆创新,BV1dW411Y76t,18674722,232472043,1516782288,02:53,7,"DJI专为Mavic Air量身打造众多创新科技，
并将之浓缩于折叠后面积仅手机相当的身形之中，
只为成就轻装上阵的发现之旅",https://i2.hdslb.com/bfs/archive/f04b5e32d6dd71add564282b5b51d7635afadf68.jpg,4649,,“御”Mavic Air系列教学视频-首次飞行
DJI大疆创新,BV1oW411Y7Pz,18674401,232472043,1516781487,01:45,2,对频方式有两种：通过DJI GO4 App和通过遥控器组合按键对频,https://i2.hdslb.com/bfs/archive/6ebb1bd12ba179baf738c367503c1d17b50d26f3.jpg,2208,,“御”Mavic Air系列教学视频-对频
DJI大疆创新,BV1dW411Y7oW,18673742,232472043,1516780937,03:39,7,"""御""Mavic Air它是“御”品牌系列旗下一条全新的产品线。它不仅传承该系列3D折叠设计及先进技术，更在影像系统、智能功能、工业设计及飞行安全性上有全面升级。“御” Mavic Air配备4K三轴云台相机，最长飞行时间可达21分钟，最大飞行速度达68.4km/h ；前、后、下三向的双目视觉传感器令其可感知四周环境；新增高级辅助飞行系统令飞行更安全；更有全新一键球形全景、一键短片及“慧拍”等智能模式，带来更尽兴、安全的飞行体验。",https://i1.hdslb.com/bfs/archive/b3c1820cfc52d0d372683a71c45c4c7077f2fa23.jpg,2479,,“御”Mavic Air系列教学视频-开箱
DJI大疆创新,BV1dW411Y7R2,18673900,232472043,1516780884,01:57,1,固件升级的方式有两种：通过DJI GO4 App升级和通过DJI Assistant2升级,https://i2.hdslb.com/bfs/archive/edf45ddcb458a4611c510f5659292e226bc30b87.jpg,1664,,“御”Mavic Air系列教学视频-固件升级
DJI大疆创新,BV1Nx411u7PA,15679820,232472043,1508817931,00:52,4,DJI Spark全景摄影模式下新添加了720度“球形”摄影功能，球形全景视角更佳具有有趣味性，互动性。,https://i2.hdslb.com/bfs/archive/b67479a4be60f819b6d847ecb0192a35343ceff7.jpg,5636,,DJI - “晓”Spark系列教学视频—球形全景摄影技巧
DJI大疆创新,BV1Cx411g7ki,15448750,232472043,1508134555,03:39,8,更强的动力系统、更精细的画质、更专业的工作流，这就是“悟”Inspire 2，性能强大却操控简单，首次飞行，让我们一起体验“到手即飞”吧！,https://i1.hdslb.com/bfs/archive/2ce06f9c821e95b408a1d70374cd46e2ff02c186.jpg,4772,,2.“悟” Inspire 2 系列教学视频-首次飞行
DJI大疆创新,BV1Cx411g7C6,15448680,232472043,1508134493,03:10,1,"Inspire 2新增了智能强大的聚焦功能，它可以在多种模式下综合使用，让飞行拍摄变得轻松自如，效果出众。
本视频将介绍如何使用聚焦功能，并讲解如何在多种模式下使用，进行飞行操作演示。",https://i2.hdslb.com/bfs/archive/67f0cc3304f2f1d07a7499488c195dbc019ff1f1.jpg,1756,,“悟” Inspire 2 系列教学视频-聚焦功能
DJI大疆创新,BV1Cx411g7C3,15448652,232472043,1508134232,02:28,1,“悟”Inspire 2 标配前视和下视双目视觉系统，用于定位和感知障碍物。这里我们将演示如何进行“视觉校准”，以便您更好地进行标定操作。,https://i2.hdslb.com/bfs/archive/33285b6e27c5e663edcbcac7a3040fa4ab94ca47.jpg,1750,,“悟” Inspire 2 系列教学视频-视觉校准
DJI大疆创新,BV1Cx411g7yN,15448592,232472043,1508134211,04:21,2,“悟”Inspire 2重新定义了“强大”，至精，至炫。全新的设计，让你从开箱的这一刻，就爱上它。,https://i1.hdslb.com/bfs/archive/611aebfe01a49008c1c64e7d5593ddaeb4dbe89e.jpg,2140,,“悟” Inspire 2系列教学视频-开箱演示
DJI大疆创新,BV1Cx411g769,15448777,232472043,1508132815,03:27,1,Inspire 2 支持多机互联，可以使用两台遥控器分别控制飞行和拍摄，并 通过独立的移动设备实时查看相机画面与飞行环境。本视频将向您介绍，如何 进行双遥控设置与操作。,https://i2.hdslb.com/bfs/archive/1b2c767004fdad50926dea5180ddead8b7afaee3.jpg,1913,,“悟” Inspire 2 系列教学视频-双遥控模式
DJI大疆创新,BV12x411u74A,15297768,232472043,1507715304,05:26,3,疆MG-1S农业植保机集成大疆最新技术，全新的 A3 飞控和雷达感知系统为飞行可靠性保驾护航，水泵喷洒系统和流量传感器让植保作业更精准，为你提供高效、安全、便捷的植保作业服务。本视频将对大疆MG-1S农业植保机安装过程演示。,https://i1.hdslb.com/bfs/archive/5c6ce5bc1552f7f5521a6738a3827022250075e8.jpg,1915,,MG-1S农业植保机教学视频——开箱安装教学视频
DJI大疆创新,BV12x411u7ea,15297854,232472043,1507715122,03:27,1,大疆MG-1S农业植保机集成大疆最新技术，配合全新的智能规划作业系统可实现智能作业规划。本视频将介绍如何使用智能作业规划系统进行作业规划与智能作业,https://i2.hdslb.com/bfs/archive/f9e3a0e4a809cef70495c5f7ef5ad384068121d7.jpg,2041,,大疆MG-1S  APP智能规划作业教学视频
DJI大疆创新,BV12x411u7bw,15297661,232472043,1507714152,01:37,1,本视频将为您介绍大疆MG-1S激活方法,https://i2.hdslb.com/bfs/archive/95b44b35592ca70481e35a160adeafd249cd456c.jpg,448,,大疆MG-1S激活方法
DJI大疆创新,BV12x411u78H,15297576,232472043,1507713893,00:49,5,DJI Spark全景摄影功能具有多种拍摄模式可供选择，横幅拍摄让你获得超广角效果，竖拍模式使你照片更具有纵向延伸效果，180度模式打开你的新视野。,https://i1.hdslb.com/bfs/archive/5aacef0c1f13557f93bbd259d69ff5e81a7766e8.jpg,5766,,Spark“晓”系列教学——全景（横／竖／180）摄影技巧
DJI大疆创新,BV1mx411u7cF,15297393,232472043,1507713423,01:44,3,使用DJI Mavic双遥控器模式，由经验丰富的飞手掌握主控权，既能保障飞行安全，还可以两人可分别控制飞行及相机云台，使拍摄更快捷有效。新的智能跟随牢牢锁定拍摄目标，更快的跟随速度让目标不怕丢失。,https://i1.hdslb.com/bfs/archive/74da3d5beaf1e30e571f07cc25891cbd0795a68f.jpg,1351,,“御”Mavic运用视频——双遥控器模式／智能跟随
DJI大疆创新,BV12x411u7RM,15297165,232472043,1507713398,03:16,2,和大疆其他消费级无人机一样，“御”Mavic上手即飞，操控简单。和我们一起了解Mavic的基本操作，制作你的第一部航拍大作和朋友分享吧。,https://i2.hdslb.com/bfs/archive/b741d477b94f6df7d56ebefb461cd88b69ca33c9.jpg,3418,,“御” Mavic 系列教学视频-首次飞行
DJI大疆创新,BV1mx411u7ck,15297288,232472043,1507713231,01:56,4,“御”Mavic在智能跟随模式下，新增了平行和锁定跟随，还可以手机直接操控进行手势自拍。智能又方便的航拍伙伴，就是Mavic！,https://i0.hdslb.com/bfs/archive/92f7f08e59b01a63c11a380989f7808eba6fb156.jpg,1653,,“御” Mavic 系列教学视频—平行锁定跟随与手势自拍
DJI大疆创新,BV12x411u79h,15297257,232472043,1507713197,01:05,3,“御”Mavic支持一键起飞和精准降落功能。起飞时，飞行器通过视觉传感器和卫星定位记录起飞地点，自动返航时通过卫星定位坐标和图像比对精准返回起飞地点，避免降落在障碍物或水上，让返航更安全。,https://i0.hdslb.com/bfs/archive/3f4ad29701ebe2da60d9a2ec3243cae89db93ec4.jpg,2380,,“御” Mavic 系列教学视频-精准降落
DJI大疆创新,BV12x411u7Rq,15297193,232472043,1507713076,01:18,1,轻触屏幕，“御”Mavic就能飞向你指的地方，无需费心控制航向，你可以专注于相机云台，调整画面，捕捉精美素材。,https://i2.hdslb.com/bfs/archive/e0b64125d83f10ec2f8cd83451d52c78ab4a3fad.jpg,1969,,“御” Mavic 系列教学视频-指点飞行
DJI大疆创新,BV12x411u7dE,15297089,232472043,1507713016,01:48,0,视觉传感器为“御”Mavic获取重要的环境信息，起到避障和定位的作用。当系统提事视觉传感器异常时，请参照本视频进行校准。,https://i2.hdslb.com/bfs/archive/86e13df8e3ce97b8f91b529a669439835ce2467a.jpg,1391,,“御” Mavic 系列教学视频-视觉校准
DJI大疆创新,BV12x411u7XD,15297232,232472043,1507713005,00:55,2,FlightAutonomy技术让“御”Mavic在室内外都能精准悬停，平稳飞行。你可以用它轻松穿越阳台，拍摄震撼的航拍大片。,https://i0.hdslb.com/bfs/archive/7feb6a52c6664a61472e28a23d8cb2cbcb4eb759.jpg,2568,,“御” Mavic 系列教学视频-精准悬停
DJI大疆创新,BV12x411u7oU,15297066,232472043,1507713004,02:03,1,通过DJI GO app或连接PC都可为“御”Mavic进行升级。及时升级固件，获得全新功能和更好的飞行体验。,https://i2.hdslb.com/bfs/archive/fa7dfb0cdaf80aca1d41a88f8a96519339b4bcd3.jpg,1026,,“御” Mavic 系列教学视频-固件升级
DJI大疆创新,BV12x411u79g,15297221,232472043,1507712987,01:07,5,“御”Mavic能通过相机锁定拍摄对象，进行多种模式的视觉智能跟随。快来按视频指引试一下，轻松捕捉高难度航拍素材。,https://i2.hdslb.com/bfs/archive/bdc3f463773133ff95a4cb913f39c7cdc737319b.jpg,2696,,“御” Mavic 系列教学视频-智能跟随
DJI大疆创新,BV12x411u7Sv,15296917,232472043,1507712828,02:36,1,DJI GO4 APP是集飞行、拍摄、编辑和分享为一体的移动应用，操作简单、体验流畅，自制大片轻松生成。,https://i0.hdslb.com/bfs/archive/c7993cc6df876e0a3c3cea07dc9850d4ccf89c2b.jpg,1483,,DJI GO 4 APP编辑器介绍教学视频
DJI大疆创新,BV12x411u7D6,15296854,232472043,1507712827,03:29,11,经纬M600 Pro是DJI为专业级影视航拍及行业应用领域打造的全新一体化飞行平台。本视频将介绍如何在飞行前进行飞行器调试及检查，并对基本飞行操作进行演示。,https://i0.hdslb.com/bfs/archive/31a983bef5f1486e1f2f0ac2177fa27dfbf33ed2.jpg,12289,,经纬M600 Pro首次飞行
DJI大疆创新,BV12x411u7U5,15296987,232472043,1507712816,01:45,4,和我一起了解大疆全新的便携无人机“御”Mavic，小巧便携，性能却毫不妥协，集成大疆先进技术，带给你清晰流畅的影像和畅快的飞行体验。,https://i0.hdslb.com/bfs/archive/aca86f8f63f622b9fc4620844f63c2d754ad8716.jpg,1774,,“御”Mavic产品展示
DJI大疆创新,BV12x411u7dS,15297123,232472043,1507712755,00:31,0,和我一起了解大疆全新的便携无人机“御”Mavic，小巧便携，性能却毫不妥协，集成大疆先进技术，带给你清晰流畅的影像和畅快的飞行体验。,https://i0.hdslb.com/bfs/archive/89040d796c00d4d733e09157d2b1d791944850f8.jpg,1144,,“御” Mavic 系列教学视频-手机操作
DJI大疆创新,BV12x411u7oH,15297036,232472043,1507712621,01:01,1,在“御”Mavic飞行器和遥控器无法连接，或更换新飞行器/遥控器时可参照本视频进行对频。,https://i2.hdslb.com/bfs/archive/13d0ea0621250c0652dc0ab6e771189551ea9dd1.jpg,1257,,“御” Mavic 系列教学视频-对频方法
DJI大疆创新,BV12x411u7ys,15296761,232472043,1507712306,02:43,1,Phantom 4 Advanced的视觉传感器可以感知飞行环境，起到避障和定位的作用，当系统提示视觉传感器异常时，可参照本视频中的操作方法，进行视觉标定。,https://i0.hdslb.com/bfs/archive/08651487d3fabffad2c620617a4ac9604b75b820.jpg,933,,DJI Phantom 4 Advanced教学视频——视觉校准
DJI大疆创新,BV12x411u7yn,15296709,232472043,1507712199,02:48,2,飞控的动力带宽和俯仰、横滚、航向及油门等四个基础感度是决定飞行器飞行性能的五个主要参数。针对不同的动力系统，调节好上述五个参数值，能够使得基于N3的飞行器达到比较理想的飞行性能及控制效果。,https://i1.hdslb.com/bfs/archive/ca3534ab4e1a0501a4265bea5b3a9df9c6cf2047.jpg,2451,,DJI N3飞控教学视频——控制性能参数设置
DJI大疆创新,BV12x411u71V,15296650,232472043,1507712063,02:43,4,DJI Mavic Pro新增了固定翼模式，该模式下你可以像飞行员一样体验别样的飞行乐趣，配合DJI Goggles使用更是拥有身临其境的刺激。本视频将向您展示具体的操作方法。,https://i1.hdslb.com/bfs/archive/d9236c00aeb47270e006754ef8156e623fcbe6d2.jpg,4991,,“御”Mavic运用视频——固定翼模式
DJI大疆创新,BV1mx411u7Jh,15296263,232472043,1507711739,01:56,0,Phantom 4 pro同时提供单次自动对焦（AF）和手动对焦（MF）模式，无论拍摄近至1m的人像或静物，还是拍摄远处的广袤风光，都可以方便地得到清晰的影像。本视频将向您介绍如何进行对焦操作。,https://i2.hdslb.com/bfs/archive/1e7bf1fe0030c043f9ac79344b91696e5c91898e.jpg,1798,,Phantom4 pro系列教学视频-对焦操作
DJI大疆创新,BV1mx411u7EN,15296338,232472043,1507711488,04:48,2,Phantom 4 Pro的相机系统经过全新设计，出色的光学性能、感测器、处理器等，拍出细节更丰富的影像。本视频对相机使用的操作和功能进行了详细介绍。,https://i0.hdslb.com/bfs/archive/adce2b318695fbfc27a90a75fd0c292b493c9388.jpg,1847,,Phantom4 pro系列教学视频-相机使用2
DJI大疆创新,BV1mx411u7ES,15296367,232472043,1507711292,02:25,3,全新的Phantom 4 Pro相机配备1英寸2000万像素影像传感器。用户不仅可以使用普通色彩模式拍摄生动艳丽的视频素材，还可以使用D-Log色彩模式提升视频记录的宽容度，为后期调色带来极大灵活性。,https://i0.hdslb.com/bfs/archive/c969c463144a91ed45efdac022dbc5300b0b329f.jpg,5576,,Phantom4 pro系列教学视频-D-log调色指南
DJI大疆创新,BV1mx411u7GV,15296238,232472043,1507711114,01:05,0,无需遥控器操控快门，挥挥手就能来一张自拍，Phantom 4 Pro的手势自拍功能为你捕捉自然的一刻。,https://i1.hdslb.com/bfs/archive/2385a75838b22249f4800d2b0a1234d804a6a883.jpg,816,,Phantom4 pro系列教学视频-手势自拍
DJI大疆创新,BV1mx411u73h,15296215,232472043,1507710900,01:38,0,Phantom 4 Pro智能跟随功能提供平行跟随与锁定跟随等多种模式，自动跟随拍摄对象，并能实现多角度构图与拍摄，复杂的跟拍变得简单易用。,https://i1.hdslb.com/bfs/archive/c28ee89a5933560bc035a88c0b8202423a1ad56d.jpg,2338,,Phantom4 pro系列教学视频-智能跟随
DJI大疆创新,BV1mx411u7GD,15296130,232472043,1507710900,02:04,1,Phantom4 pro可以通过DJI GO app或连接PC端对飞行器进行固件升级。升级最新固件，可获得全新功能，拥有更好的飞行体验。,https://i2.hdslb.com/bfs/archive/6981ff5c72b18d9a17a53495ec5ccf2fc0644255.jpg,504,,Phantom4 pro系列教学视频-固件升级（飞行器）
DJI大疆创新,BV1mx411u7VE,15296175,232472043,1507710790,01:37,1,Phantom 4 Pro在“正向指点”的基础上，新增了“反向”和“自由”指点，点击屏幕即可随心飞行。指点飞行让你无需分心操控飞行，专注于构图，创作出更精致航拍画面。,https://i1.hdslb.com/bfs/archive/e74def8f94ed4241da6e1e33ba15e11031b51f36.jpg,2209,,Phantom4 pro系列教学视频-指点飞行
DJI大疆创新,BV1mx411u7L4,15296043,232472043,1507710474,01:44,2,Phantom4 pro的视觉传感器可以感知飞行环境，起到避障和定位的作用，当系统提示视觉传感器异常时，可参照本视频中的操作方法，进行视觉标定。,https://i1.hdslb.com/bfs/archive/dbece6484082c9cf4e53f242f21859913d99d11b.jpg,1035,,Phantom4 pro系列教学视频-视觉标定
DJI大疆创新,BV1mx411u7LN,15296000,232472043,1507710458,03:07,1,Phantom 4 Pro 不仅新增了多方位避障，云台相机也全新升级，它更智能、更强大，即便首次使用，也能得心应手。,https://i0.hdslb.com/bfs/archive/22b40cd8581fafc40c2cae7816928e3ee2954460.jpg,1964,,Phantom 4 Pro教学视频-首次飞行
DJI大疆创新,BV1mx411u7VS,15296073,232472043,1507710429,00:58,1,当Phantom4 pro飞行器与遥控器无法连接时，或更换了新的飞行器/遥控器时，可参照本视频进行对频操作。,https://i2.hdslb.com/bfs/archive/d50ebcc36d3629be3f202603b2b1611c471ce571.jpg,956,,Phantom4 pro系列教学视频-对频方法
DJI大疆创新,BV1mx411u7qw,15295297,232472043,1507708882,02:11,2,当您拿到全新的Spark时，遥控器与飞行器套装已完成对频操作，本视频将向您介绍如何重新进行Spark对频、重置Wi-Fi SSID和密码设置。,https://i0.hdslb.com/bfs/archive/0c9c49cc028c6c9502405abfe6c24ea6c63cb0fd.jpg,1402,,SPARK系列教学视频——对频／Wi-Fi密码重置
DJI大疆创新,BV1mx411u7hT,15295128,232472043,1507708836,02:47,5,无需携带遥控，通过手机即可直接操控Spark航拍。本视频为你演示如何连接手机和飞行器，进行飞行操作。,https://i2.hdslb.com/bfs/archive/7f0754878e7da329d009bc497d48e124ed8c6dc0.jpg,2613,,DJI - “晓”Spark系列教学视频—首次飞行（手机Wi-Fi操作）
DJI大疆创新,BV1mx411u7aZ,15295093,232472043,1507708619,02:21,4,一键短片功能让新手也能轻松拍摄精美镜头。观看本视频，了解4种不同的短片模式和适用场景。,https://i2.hdslb.com/bfs/archive/7d5e28f694a888f5d1a7585bd09515a0c7ed7086.jpg,4611,,DJI - “晓”Spark系列功能视频—一键短片
DJI大疆创新,BV1mx411u7YC,15294977,232472043,1507708595,03:52,1,DJI GO 4 App是集飞行、拍摄、编辑和分享为一体的移动应用，操作简单、体验流畅，自制大片轻松生成。,https://i1.hdslb.com/bfs/archive/142b50ab8c28095dfc42114550c52504de07b202.jpg,3192,,Spark系列教学视频——DJI GO 4 App操作指南
DJI大疆创新,BV1mx411u7hU,15295152,232472043,1507708476,02:53,6,Spark无人机操作智能便捷、操作简单。观看本视频，学习Spark的基本操作，从飞行准备到航拍分享，只需几分钟就能上手。,https://i1.hdslb.com/bfs/archive/985928a89f2701cb0a200b9f93d62dbb56bd6b86.jpg,4416,,DJI - “晓”Spark系列教学视频—首次飞行（遥控器操作）
DJI大疆创新,BV1mx411u7BV,15295236,232472043,1507708427,01:30,2,当您拿到全新的Spark时，需要对飞行器和电池进行激活，本视频将向您介绍如何使用Spark进行激活操作,https://i1.hdslb.com/bfs/archive/5c0b612c3eaa53c27b58b0a6336c40639d4c42b4.jpg,1155,,SPARK系列教学视频——激活操作
DJI大疆创新,BV1mx411u78M,15295185,232472043,1507708383,01:53,1,DJI - “晓”Spark可以通过DJI GO 4 app或连接PC端对飞行器进行固件升级。升级最新固件，可获得全新功能，拥有更好的飞行体验。,https://i2.hdslb.com/bfs/archive/aacf4d9ba0f50a41f05160aff7c93bf2bf02e084.jpg,736,,DJI-“晓”Spark 系列教学--固件升级
DJI大疆创新,BV1mx411u74Y,15294895,232472043,1507708183,01:00,4,DJI Spark景深拍摄模式是一款先拍照后对焦的摄影功能，当你使用景深模式拍照时，前景便脱颖而出。,https://i1.hdslb.com/bfs/archive/f645a765bfd004112bebf760463c788bf60e7e16.jpg,1513,,DJI - “晓”Spark系列教学视频—景深拍摄方法
DJI大疆创新,BV1mx411u7aH,15295056,232472043,1507708157,01:13,2,让Spark成为你的摄影师，自动进行跟随拍摄。本视频为你介绍智能跟随功能的不同模式和基本操作,https://i2.hdslb.com/bfs/archive/780393b20c012dab2c3d8152e832a1a7a15707d4.jpg,4079,,DJI - “晓”Spark系列功能视频—智能跟随
DJI大疆创新,BV1mx411u7eg,15295023,232472043,1507708055,02:38,8,Spark专有的手势控制功能让自拍变得简单和充满乐趣。本视频为你演示手势控制的小诀窍，让飞行控制和拍摄更加流畅。,https://i0.hdslb.com/bfs/archive/93cda953921a956fa4ca572cf10c2784119938e4.jpg,4103,,DJI - “晓”Spark系列功能视频—脱控飞行与手势自拍
